26.01.2022	Weißöl/LuftZeit	TIT-01b	TIT-02a	TIT-02b	TIT-03a	TIT-03b	TIT-04a	TIT-04b	TIT-05	TIT-06	TIT-07	TIT-08	TIT-11	TIT-13	TIT-14	TIT-15	TIT-16	TITC-1	TITC-2	PIT-01	PIT-02	PIT-03a	leer	PIT-04a E+H abs	PIT-04b	PIT-04c	PIT-05	PIT-06	PIT-07	PIT-08	PIT-09	PIT-10	PIT-11	PIT-13	PIT-14	PDI-04 [Pa] 	leer	PDI-01 [Pa]	PIT-03b [Pa]	FIT-001[m³/h]	FIT-002 [m³/h]	FIT-003 [m³/h]	FIT-004 [m³/h]	FIT-005 [m³/h]	LIT-001	LIT-002	LIT-004	TMMP-1	TMMP-2	PMMP-1	PMMP-2	M(MPP)	n(MPP)	LIT(MPP)	M_dot (FIT002) [kg/s]	M_dot (FIT005) [kg/s]	eta_th	eta_vol	alpha	Vestrichene Zeit11:10:36,969	20,400	23,928	23,876	-24,951	23,495	0,502	25,166	23,963	22,914	23,190	23,044	-24,933	23,034	23,897	23,074	23,106	15,179	16,176	1,015	-0,061	1,604	-5,016	-3,991	-0,039	-4,992	8,694	1,740	1,472	1,080	1,262	1,088	1,035	1,074	1,116	-14998,377	-2499,440	-57,516	1,021	0,908	1,651	6,662	0,729	1,863	11,275	42,473	26,922	23,584	26,795	0,959	9,011	106,653	1006,111	-25,012	0,390	0,440	NaN	0,377	0,807	0,000
11:10:37,422	20,361	23,946	23,858	-24,981	23,482	0,502	25,089	23,936	22,870	23,111	23,069	-24,937	23,040	23,851	23,099	23,143	15,137	16,147	1,009	-0,042	1,613	-5,016	-3,993	-0,049	-4,993	8,712	1,745	1,447	1,095	1,273	1,099	1,039	1,076	1,087	-15000,306	-2499,509	-78,430	1,012	0,950	1,593	6,647	0,752	1,856	11,318	42,515	26,899	23,723	26,841	0,946	8,977	107,303	1000,234	-25,013	0,376	0,438	NaN	0,380	0,801	0,531
11:10:37,953	20,377	23,987	23,840	-24,989	23,393	0,501	25,137	23,935	22,887	23,190	23,079	-24,993	23,051	23,884	23,094	23,098	15,166	16,153	1,011	-0,046	1,604	-5,016	-3,992	0,023	-4,994	8,709	1,728	1,443	1,090	1,277	1,081	1,043	1,073	1,108	-15002,324	-2499,626	-80,197	1,064	0,917	1,655	6,654	0,747	1,878	11,311	42,490	26,888	23,697	26,754	0,973	8,991	106,618	1004,820	-25,009	0,391	0,443	NaN	0,383	0,801	1,000
11:10:38,500	20,374	23,959	23,827	-24,926	23,462	0,501	25,061	23,980	22,904	23,209	23,093	-24,921	23,010	23,912	23,136	23,144	15,133	16,141	1,012	-0,066	1,609	-5,018	-3,994	0,019	-4,995	8,703	1,744	1,453	1,077	1,274	1,108	1,046	1,083	1,105	-14997,056	-2500,210	-84,448	0,964	0,967	1,649	6,624	0,736	1,866	11,262	42,491	26,869	23,756	26,735	0,946	8,986	107,297	995,777	-25,009	0,389	0,441	NaN	0,378	0,805	1,531
11:10:39,032	20,360	23,961	23,826	-24,934	23,536	0,501	25,117	23,942	22,853	23,170	23,066	-24,931	23,038	23,864	23,033	23,109	15,131	16,168	1,011	-0,040	1,602	-5,017	-3,997	-0,074	-4,994	8,701	1,734	1,435	1,096	1,258	1,085	1,045	1,077	1,077	-14999,212	-2499,229	-73,235	1,011	1,100	1,609	6,641	0,735	1,879	11,247	42,449	26,838	23,555	26,643	0,917	8,997	107,149	1002,476	-25,011	0,380	0,444	NaN	0,380	0,802	2,062
11:10:39,594	20,417	23,964	23,794	-24,954	23,509	0,502	25,090	23,941	22,872	23,142	23,072	-24,961	22,998	23,890	23,082	23,119	15,133	16,151	1,003	-0,052	1,598	-5,017	-3,990	0,001	-4,992	8,700	1,747	1,453	1,096	1,251	1,081	1,039	1,098	1,107	-15001,449	-2498,880	-69,977	1,025	0,918	1,622	6,568	0,724	1,877	11,258	42,454	26,862	23,614	26,792	0,977	8,950	106,928	1000,503	-25,007	0,383	0,443	NaN	0,378	0,804	2,609
11:10:40,111	20,434	23,965	23,816	-24,974	23,546	0,502	25,114	23,943	22,804	23,182	23,076	-24,876	22,983	23,899	23,091	23,092	15,132	16,136	1,023	-0,040	1,604	-5,017	-3,993	0,073	-4,993	8,712	1,738	1,448	1,098	1,256	1,088	1,040	1,070	1,088	-15000,062	-2499,509	-56,406	1,000	0,925	1,619	6,659	0,720	1,879	11,293	42,523	26,915	23,632	26,780	0,993	8,980	106,686	1004,575	-25,012	0,382	0,444	NaN	0,380	0,804	3,172
11:10:40,611	20,392	23,983	23,873	-24,946	23,431	0,501	25,122	23,925	22,806	23,215	23,083	-24,901	22,975	23,882	23,121	23,115	15,144	16,138	1,026	-0,035	1,589	-5,015	-3,987	0,017	-4,992	8,716	1,749	1,441	1,077	1,279	1,093	1,055	1,069	1,081	-15000,379	-2498,649	-63,043	1,005	0,918	1,619	6,661	0,727	1,891	11,349	42,544	26,942	23,631	26,872	0,975	8,877	105,962	1003,427	-25,011	0,382	0,446	NaN	0,377	0,805	3,687
11:10:41,094	20,411	23,939	23,795	-24,946	23,376	0,502	25,105	23,969	22,910	23,164	23,085	-24,922	23,028	23,892	23,136	23,147	15,138	16,089	1,005	-0,046	1,609	-5,018	-3,997	0,001	-4,993	8,717	1,733	1,448	1,088	1,265	1,073	1,050	1,068	1,109	-15000,590	-2499,095	-77,936	0,996	1,023	1,612	6,650	0,709	1,881	11,242	42,468	26,873	23,681	26,637	0,916	8,971	106,239	1003,567	-25,011	0,381	0,444	NaN	0,380	0,802	4,187
11:10:41,578	20,446	23,974	23,862	-24,983	23,466	0,502	25,137	23,921	22,886	23,122	23,133	-24,917	22,958	23,845	23,151	23,137	15,113	16,181	1,030	-0,052	1,601	-5,015	-3,990	0,053	-4,993	8,717	1,756	1,455	1,087	1,249	1,089	1,040	1,074	1,106	-15002,454	-2499,995	-78,167	1,027	1,075	1,632	6,623	0,722	1,881	11,298	42,468	26,896	23,586	26,987	0,923	8,982	107,050	1000,441	-25,009	0,385	0,444	NaN	0,377	0,805	4,672
11:10:42,094	20,421	23,962	23,842	-24,959	23,367	0,502	24,988	23,923	22,931	23,073	23,115	-24,943	23,003	23,841	23,145	23,083	15,179	16,127	1,004	-0,063	1,600	-5,018	-3,991	-0,022	-4,993	8,702	1,739	1,455	1,089	1,258	1,079	1,048	1,057	1,100	-15000,792	-2499,910	-82,300	1,010	0,967	1,619	6,679	0,719	1,858	11,286	42,470	26,931	23,670	26,723	0,976	8,964	106,663	1005,224	-25,010	0,382	0,439	NaN	0,384	0,796	5,172
