26.01.2022	Weißöl/LuftZeit	TIT-01b	TIT-02a	TIT-02b	TIT-03a	TIT-03b	TIT-04a	TIT-04b	TIT-05	TIT-06	TIT-07	TIT-08	TIT-11	TIT-13	TIT-14	TIT-15	TIT-16	TITC-1	TITC-2	PIT-01	PIT-02	PIT-03a	leer	PIT-04a E+H abs	PIT-04b	PIT-04c	PIT-05	PIT-06	PIT-07	PIT-08	PIT-09	PIT-10	PIT-11	PIT-13	PIT-14	PDI-04 [Pa] 	leer	PDI-01 [Pa]	PIT-03b [Pa]	FIT-001[m³/h]	FIT-002 [m³/h]	FIT-003 [m³/h]	FIT-004 [m³/h]	FIT-005 [m³/h]	LIT-001	LIT-002	LIT-004	TMMP-1	TMMP-2	PMMP-1	PMMP-2	M(MPP)	n(MPP)	LIT(MPP)	M_dot (FIT002) [kg/s]	M_dot (FIT005) [kg/s]	eta_th	eta_vol	alpha	Vestrichene Zeit09:45:36,938	20,216	23,702	23,479	-24,925	23,366	-0,001	24,937	23,716	22,542	23,178	23,183	-24,931	23,033	23,894	23,186	23,186	15,248	17,015	1,003	-0,032	1,061	-5,016	-3,994	-0,001	-4,992	8,446	1,169	1,728	1,118	1,306	1,139	1,072	1,114	1,117	-15001,587	-2499,614	-61,114	1,017	0,920	8,793	2,175	0,279	8,399	16,427	41,349	25,004	23,369	23,808	0,996	9,010	111,943	1001,905	-25,005	2,076	1,983	NaN	0,607	0,197	0,000
09:45:37,391	20,254	23,703	23,508	-24,958	23,292	-0,001	24,906	23,711	22,572	23,197	23,201	-25,001	23,036	23,851	23,167	23,201	15,204	16,975	1,009	-0,056	1,059	-5,014	-3,993	-0,017	-4,993	8,441	1,161	1,693	1,118	1,322	1,127	1,074	1,128	1,140	-14995,937	-2499,894	-53,224	1,035	0,902	8,795	2,164	0,276	8,394	16,455	41,354	25,064	23,447	23,702	1,019	8,981	111,754	998,164	-25,003	2,077	1,982	NaN	0,601	0,198	0,578
09:45:38,000	20,231	23,714	23,500	-24,964	23,345	-0,001	24,921	23,686	22,547	23,134	23,157	-24,931	23,023	23,855	23,204	23,169	15,266	16,981	1,005	-0,077	1,057	-5,016	-3,993	-0,013	-4,991	8,441	1,170	1,717	1,118	1,322	1,126	1,072	1,112	1,137	-15002,113	-2498,410	-59,060	1,018	0,959	8,774	2,164	0,280	8,405	16,403	41,236	24,982	23,440	23,608	0,988	8,997	111,842	1004,483	-25,011	2,072	1,984	NaN	0,604	0,196	1,047
09:45:38,532	20,215	23,671	23,494	-24,947	23,496	-0,001	24,807	23,696	22,551	23,214	23,234	-24,931	23,040	23,797	23,101	23,156	15,243	17,034	0,994	-0,051	1,061	-5,017	-3,989	0,003	-4,993	8,451	1,170	1,715	1,135	1,316	1,128	1,078	1,144	1,159	-15002,300	-2500,664	-65,471	1,018	0,936	8,764	2,143	0,283	8,382	16,357	41,300	24,989	23,446	23,676	1,024	8,960	112,000	998,905	-25,009	2,069	1,979	NaN	0,599	0,198	1,656
09:45:39,047	20,223	23,695	23,484	-24,957	23,340	-0,001	24,810	23,689	22,532	23,168	23,217	-24,915	23,032	23,801	23,149	23,136	15,253	16,992	1,015	-0,044	1,055	-5,017	-3,994	-0,009	-4,993	8,434	1,168	1,719	1,131	1,314	1,132	1,071	1,113	1,108	-15000,671	-2499,432	-54,221	1,041	0,828	8,725	2,160	0,281	8,372	16,452	41,326	25,045	23,291	23,821	0,940	9,007	111,665	1004,182	-25,012	2,060	1,977	NaN	0,599	0,199	2,187
09:45:39,532	20,227	23,732	23,481	-24,934	23,361	-0,001	24,943	23,706	22,567	23,103	23,195	-24,878	23,085	23,856	23,154	23,178	15,234	17,024	0,985	-0,049	1,061	-5,014	-3,990	0,023	-4,991	8,437	1,175	1,727	1,119	1,318	1,122	1,069	1,129	1,134	-15004,788	-2500,579	-57,998	1,031	0,894	8,676	2,149	0,271	8,360	16,502	41,283	25,018	23,607	23,692	0,972	9,043	111,756	999,741	-25,010	2,049	1,974	NaN	0,597	0,198	2,703
09:45:40,094	20,238	23,680	23,518	-24,930	23,294	-0,001	24,891	23,696	22,594	23,118	23,208	-24,926	23,040	23,893	23,050	23,145	15,256	17,015	1,009	-0,046	1,063	-5,016	-3,989	-0,021	-4,994	8,439	1,172	1,716	1,114	1,319	1,135	1,085	1,121	1,139	-15003,280	-2498,965	-53,423	1,029	0,952	8,707	2,152	0,280	8,335	16,479	41,381	25,035	23,253	23,743	1,033	9,002	111,797	1004,085	-25,006	2,056	1,968	NaN	0,601	0,198	3,187
09:45:40,688	20,230	23,706	23,487	-24,934	23,285	-0,001	24,825	23,682	22,585	23,140	23,226	-24,969	23,041	23,883	23,102	23,203	15,221	17,048	0,999	-0,047	1,065	-5,017	-3,992	-0,021	-4,991	8,439	1,178	1,735	1,116	1,318	1,128	1,081	1,111	1,124	-14998,556	-2499,853	-63,611	1,038	1,000	8,735	2,161	0,278	8,332	16,409	41,321	25,002	23,364	23,699	1,011	8,988	111,406	1000,080	-25,007	2,063	1,967	NaN	0,603	0,196	3,859
09:45:41,172	20,239	23,688	23,526	-24,958	23,222	-0,001	24,884	23,700	22,554	23,133	23,183	-24,939	23,060	23,877	23,059	23,167	15,239	17,006	1,009	-0,041	1,057	-5,018	-3,993	-0,006	-4,994	8,447	1,188	1,721	1,131	1,326	1,102	1,080	1,114	1,122	-14998,296	-2501,013	-61,422	1,032	0,937	8,808	2,154	0,266	8,327	16,415	41,297	25,112	23,418	23,698	1,001	8,963	111,277	1004,157	-25,011	2,080	1,966	NaN	0,608	0,197	4,343
09:45:41,736	20,221	23,695	23,494	-24,923	23,327	-0,001	24,834	23,706	22,607	23,152	23,246	-24,954	23,044	23,885	23,091	23,150	15,277	17,015	1,002	-0,053	1,056	-5,017	-3,992	0,001	-4,993	8,430	1,177	1,722	1,137	1,319	1,125	1,083	1,110	1,142	-14996,684	-2500,328	-59,429	1,044	0,667	8,835	2,161	0,289	8,313	16,464	41,347	25,059	23,249	23,730	0,975	8,964	111,870	998,065	-25,008	2,086	1,963	NaN	0,604	0,198	4,843
09:45:42,203	20,212	23,682	23,508	-24,964	23,349	-0,001	24,856	23,642	22,581	23,124	23,215	-24,978	23,010	23,871	23,074	23,153	15,241	17,047	1,014	-0,039	1,061	-5,018	-3,997	-0,016	-4,997	8,440	1,181	1,733	1,108	1,322	1,131	1,076	1,109	1,129	-15000,477	-2499,695	-53,735	1,018	0,962	8,814	2,171	0,298	8,316	16,434	41,347	25,006	23,587	23,696	0,992	8,933	111,377	1004,146	-25,014	2,081	1,964	NaN	0,606	0,197	5,375
