26.01.2022	Weißöl/LuftZeit	TIT-01b	TIT-02a	TIT-02b	TIT-03a	TIT-03b	TIT-04a	TIT-04b	TIT-05	TIT-06	TIT-07	TIT-08	TIT-11	TIT-13	TIT-14	TIT-15	TIT-16	TITC-1	TITC-2	PIT-01	PIT-02	PIT-03a	leer	PIT-04a E+H abs	PIT-04b	PIT-04c	PIT-05	PIT-06	PIT-07	PIT-08	PIT-09	PIT-10	PIT-11	PIT-13	PIT-14	PDI-04 [Pa] 	leer	PDI-01 [Pa]	PIT-03b [Pa]	FIT-001[m³/h]	FIT-002 [m³/h]	FIT-003 [m³/h]	FIT-004 [m³/h]	FIT-005 [m³/h]	LIT-001	LIT-002	LIT-004	TMMP-1	TMMP-2	PMMP-1	PMMP-2	M(MPP)	n(MPP)	LIT(MPP)	M_dot (FIT002) [kg/s]	M_dot (FIT005) [kg/s]	eta_th	eta_vol	alpha	Vestrichene Zeit10:18:06,486	20,299	23,759	23,619	-24,981	23,656	-0,001	24,993	23,917	22,692	22,879	22,972	-24,942	22,967	23,742	22,828	22,967	15,171	16,330	1,004	-0,046	1,069	-5,018	-3,992	0,001	-4,997	8,650	1,748	1,513	1,111	1,309	1,111	1,082	1,113	1,117	-15005,201	-2498,896	-55,429	1,049	1,032	3,841	5,618	0,720	3,455	14,322	41,684	26,416	23,829	25,174	1,033	9,020	107,819	1001,150	-25,009	0,907	0,816	NaN	0,523	0,593	0,000
10:18:07,000	20,222	23,768	23,538	-24,919	23,693	-0,001	24,985	23,875	22,670	22,904	22,951	-24,907	22,975	23,759	22,822	22,938	15,203	16,325	0,998	-0,044	1,076	-5,018	-3,993	-0,014	-4,992	8,651	1,741	1,496	1,121	1,305	1,130	1,071	1,133	1,124	-15002,154	-2500,806	-59,757	1,029	1,017	3,823	5,562	0,713	3,476	14,361	41,691	26,440	23,782	24,832	0,956	9,020	108,033	1000,741	-25,019	0,903	0,821	NaN	0,523	0,598	0,438
10:18:07,532	20,260	23,758	23,596	-24,911	23,628	-0,001	24,989	23,878	22,745	22,925	22,972	-24,919	22,950	23,777	22,861	23,011	15,167	16,303	1,027	-0,042	1,062	-5,014	-3,991	0,004	-4,993	8,653	1,749	1,507	1,116	1,316	1,106	1,080	1,113	1,122	-15000,055	-2499,354	-58,043	1,050	1,013	3,772	5,617	0,726	3,471	14,315	41,628	26,474	23,938	24,687	0,959	8,983	106,996	1000,423	-25,010	0,891	0,820	NaN	0,520	0,599	0,969
10:18:08,047	20,239	23,783	23,569	-25,001	23,671	-0,001	24,855	23,843	22,696	22,977	22,969	-24,910	22,999	23,790	22,857	22,926	15,171	16,261	1,004	-0,064	1,066	-5,016	-3,993	-0,044	-4,990	8,659	1,739	1,503	1,127	1,314	1,122	1,089	1,111	1,126	-15002,892	-2500,064	-87,131	1,056	0,942	3,765	5,618	0,729	3,483	14,356	41,647	26,477	23,785	24,765	1,006	8,925	106,562	1004,066	-25,012	0,889	0,822	NaN	0,523	0,599	1,500
10:18:08,547	20,216	23,717	23,587	-24,986	23,691	-0,001	25,063	23,851	22,712	22,907	22,973	-25,052	22,988	23,744	22,841	22,920	15,224	16,279	1,008	-0,045	1,061	-5,016	-3,995	0,056	-4,991	8,652	1,747	1,509	1,119	1,305	1,117	1,072	1,108	1,121	-15003,799	-2499,541	-68,364	1,055	0,928	3,768	5,622	0,737	3,476	14,312	41,691	26,475	24,074	24,731	1,015	8,981	106,928	999,708	-25,013	0,890	0,821	NaN	0,522	0,596	2,031
10:18:09,032	20,237	23,770	23,588	-24,988	23,575	-0,001	24,982	23,844	22,702	22,927	22,972	-25,054	22,970	23,752	22,860	22,937	15,158	16,275	1,014	-0,056	1,059	-5,016	-3,992	-0,011	-4,992	8,648	1,739	1,529	1,119	1,292	1,123	1,077	1,106	1,118	-15001,610	-2499,103	-66,613	1,030	0,995	3,802	5,616	0,737	3,476	14,372	41,674	26,507	24,139	24,752	0,904	8,971	106,414	1003,486	-25,010	0,898	0,821	NaN	0,525	0,594	2,516
10:18:09,532	20,202	23,782	23,637	-24,964	23,658	-0,001	24,945	23,886	22,699	22,869	22,974	-24,949	22,965	23,782	22,863	22,922	15,209	16,305	1,004	-0,048	1,056	-5,017	-3,992	-0,019	-4,993	8,644	1,751	1,516	1,120	1,314	1,126	1,075	1,126	1,124	-15001,092	-2499,594	-67,104	1,024	0,952	3,800	5,554	0,753	3,478	14,277	41,633	26,424	23,678	24,699	0,966	9,022	107,624	998,620	-25,009	0,897	0,821	NaN	0,521	0,593	3,000
10:18:10,032	20,211	23,755	23,659	-24,956	23,661	-0,001	24,968	23,871	22,701	22,884	22,963	-24,895	23,000	23,791	22,906	22,922	15,211	16,290	1,007	-0,041	1,067	-5,018	-3,988	-0,008	-4,990	8,653	1,756	1,520	1,114	1,310	1,127	1,078	1,120	1,127	-15002,049	-2499,492	-54,181	1,039	0,774	3,822	5,576	0,724	3,479	14,327	41,720	26,464	23,777	24,742	0,919	8,962	106,566	1005,052	-25,010	0,902	0,821	NaN	0,524	0,595	3,500
10:18:10,516	20,215	23,753	23,685	-24,938	23,552	-0,001	24,975	23,872	22,663	22,930	22,943	-24,930	22,973	23,778	22,916	22,955	15,168	16,368	0,997	-0,056	1,062	-5,017	-3,991	0,014	-4,994	8,651	1,732	1,517	1,124	1,308	1,118	1,078	1,103	1,141	-15001,060	-2500,271	-53,524	1,048	0,935	3,823	5,609	0,727	3,472	14,294	41,718	26,409	23,686	24,745	0,992	8,988	107,306	1000,317	-25,010	0,903	0,820	NaN	0,520	0,597	4,000
10:18:11,016	20,239	23,796	23,699	-24,890	23,646	-0,001	24,938	23,869	22,691	22,912	22,951	-24,911	23,002	23,812	22,952	22,959	15,183	16,308	1,007	-0,042	1,063	-5,016	-3,988	0,080	-4,991	8,639	1,760	1,517	1,117	1,305	1,120	1,068	1,117	1,124	-15001,514	-2499,448	-56,142	1,012	0,920	3,771	5,583	0,730	3,472	14,381	41,719	26,484	23,852	24,746	1,042	9,025	107,460	1003,969	-25,016	0,890	0,820	NaN	0,520	0,602	4,485
10:18:11,486	20,233	23,764	23,697	-24,943	23,615	-0,001	24,988	23,830	22,675	22,913	22,912	-24,922	22,990	23,816	22,948	22,938	15,213	16,294	1,010	-0,032	1,057	-5,018	-3,994	-0,003	-4,994	8,656	1,743	1,519	1,103	1,304	1,123	1,075	1,102	1,127	-15001,992	-2499,731	-59,712	1,008	1,031	3,725	5,624	0,736	3,479	14,341	41,689	26,472	23,822	24,843	1,002	8,996	107,523	1000,377	-25,014	0,880	0,821	NaN	0,521	0,599	4,985
10:18:12,016	20,228	23,755	23,703	-24,926	23,677	-0,001	24,988	23,884	22,700	22,910	22,967	-24,920	22,940	23,809	22,961	22,977	15,210	16,270	1,004	-0,048	1,054	-5,015	-3,999	-0,030	-4,994	8,644	1,746	1,525	1,111	1,327	1,118	1,070	1,100	1,130	-15001,311	-2499,229	-56,693	1,049	0,937	3,772	5,624	0,719	3,478	14,284	41,670	26,484	23,792	24,685	1,018	9,037	107,479	1003,066	-25,010	0,891	0,821	NaN	0,523	0,596	5,469
10:18:12,486	20,228	23,762	23,707	-24,955	23,616	-0,001	25,026	23,832	22,714	22,893	22,951	-24,946	22,964	23,832	23,016	22,939	15,198	16,282	1,004	-0,042	1,061	-5,016	-3,991	-0,000	-4,989	8,652	1,759	1,522	1,119	1,322	1,120	1,074	1,102	1,140	-15002,202	-2499,675	-52,604	1,058	1,007	3,798	5,613	0,743	3,468	14,297	41,699	26,437	23,908	24,876	1,008	8,967	107,070	1000,193	-25,011	0,897	0,819	NaN	0,522	0,593	5,985
10:18:12,986	20,238	23,765	23,695	-24,987	23,574	-0,001	24,963	23,887	22,702	22,938	22,949	-24,932	22,972	23,815	22,995	22,973	15,199	16,302	1,007	-0,060	1,063	-5,016	-3,993	-0,049	-4,991	8,642	1,752	1,523	1,110	1,322	1,117	1,071	1,116	1,122	-15003,767	-2499,083	-47,543	1,048	0,839	3,828	5,575	0,729	3,472	14,305	41,639	26,439	24,114	24,891	0,977	9,042	107,225	1004,049	-25,015	0,904	0,820	NaN	0,522	0,598	6,469
10:18:13,486	20,196	23,786	23,671	-24,933	23,661	-0,001	24,980	23,880	22,687	22,931	22,972	-24,923	22,998	23,823	22,980	22,984	15,198	16,294	1,009	-0,045	1,061	-5,017	-3,990	0,026	-4,992	8,656	1,736	1,507	1,123	1,312	1,126	1,073	1,109	1,121	-15000,743	-2499,772	-56,600	1,037	0,980	3,761	5,600	0,735	3,464	14,314	41,661	26,402	23,853	24,795	0,977	9,012	107,842	998,940	-25,002	0,888	0,818	NaN	0,519	0,599	6,969
10:18:14,016	20,233	23,750	23,696	-24,965	23,853	-0,001	25,013	23,870	22,731	22,959	23,007	-24,955	22,955	23,774	22,981	22,961	15,234	16,279	1,013	-0,059	1,066	-5,018	-3,994	-0,015	-4,991	8,652	1,743	1,504	1,141	1,298	1,129	1,088	1,103	1,125	-15000,922	-2500,076	-61,751	1,037	1,033	3,767	5,621	0,713	3,472	14,312	41,721	26,417	23,823	24,806	1,033	8,976	107,133	1002,958	-25,012	0,889	0,820	NaN	0,521	0,604	7,469
10:18:14,516	20,200	23,750	23,675	-24,956	23,595	-0,001	24,975	23,839	22,692	22,953	22,993	-24,985	23,000	23,781	23,004	22,938	15,248	16,301	1,006	-0,048	1,056	-5,018	-3,990	-0,024	-4,995	8,651	1,748	1,526	1,113	1,299	1,125	1,081	1,097	1,128	-15001,627	-2498,945	-61,382	1,059	0,924	3,700	5,640	0,717	3,477	14,283	41,663	26,474	23,916	24,812	1,120	8,978	107,732	995,729	-25,013	0,874	0,821	NaN	0,522	0,595	7,985
10:18:15,016	20,219	23,752	23,711	-24,963	23,595	-0,001	25,008	23,877	22,724	22,933	22,954	-24,938	22,980	23,812	23,035	22,946	15,225	16,305	1,012	-0,038	1,059	-5,018	-3,990	0,015	-4,992	8,635	1,749	1,515	1,113	1,315	1,102	1,067	1,115	1,131	-15002,081	-2501,074	-70,066	1,047	0,946	3,791	5,577	0,740	3,471	14,296	41,640	26,449	23,863	24,803	0,988	8,990	107,578	1000,692	-25,010	0,895	0,820	NaN	0,524	0,596	8,485
10:18:15,516	20,203	23,779	23,706	-24,974	23,595	-0,001	25,000	23,905	22,700	22,940	22,971	-24,904	23,001	23,762	22,964	22,927	15,197	16,349	1,007	-0,053	1,060	-5,016	-3,997	-0,060	-4,993	8,648	1,748	1,514	1,117	1,304	1,123	1,090	1,120	1,140	-15003,231	-2500,093	-71,355	1,030	0,920	3,772	5,570	0,733	3,472	14,281	41,591	26,476	23,873	24,826	0,988	8,953	107,741	996,373	-25,007	0,891	0,820	NaN	0,520	0,599	8,985
10:18:16,016	20,258	23,772	23,730	-24,948	23,805	-0,001	25,055	23,832	22,702	22,944	23,029	-24,924	22,970	23,732	23,025	22,971	15,216	16,287	0,999	-0,047	1,061	-5,016	-3,993	0,012	-4,992	8,637	1,750	1,516	1,120	1,302	1,127	1,083	1,101	1,115	-15002,356	-2499,290	-54,383	1,042	0,816	3,754	5,603	0,741	3,480	14,318	41,660	26,462	24,081	24,689	1,003	8,984	108,309	999,135	-25,011	0,886	0,822	NaN	0,520	0,597	9,485
