26.01.2022	Weißöl/LuftZeit	TIT-01b	TIT-02a	TIT-02b	TIT-03a	TIT-03b	TIT-04a	TIT-04b	TIT-05	TIT-06	TIT-07	TIT-08	TIT-11	TIT-13	TIT-14	TIT-15	TIT-16	TITC-1	TITC-2	PIT-01	PIT-02	PIT-03a	leer	PIT-04a E+H abs	PIT-04b	PIT-04c	PIT-05	PIT-06	PIT-07	PIT-08	PIT-09	PIT-10	PIT-11	PIT-13	PIT-14	PDI-04 [Pa] 	leer	PDI-01 [Pa]	PIT-03b [Pa]	FIT-001[m³/h]	FIT-002 [m³/h]	FIT-003 [m³/h]	FIT-004 [m³/h]	FIT-005 [m³/h]	LIT-001	LIT-002	LIT-004	TMMP-1	TMMP-2	PMMP-1	PMMP-2	M(MPP)	n(MPP)	LIT(MPP)	M_dot (FIT002) [kg/s]	M_dot (FIT005) [kg/s]	eta_th	eta_vol	alpha	Vestrichene Zeit10:00:49,328	20,258	23,740	23,631	-24,942	23,481	-0,001	24,912	23,799	22,587	23,088	22,971	-24,893	23,075	23,832	23,056	23,104	15,226	17,090	1,015	-0,050	1,051	-5,014	-3,993	-0,200	-4,994	8,507	1,397	1,685	1,122	1,312	1,115	1,074	1,108	1,129	-15003,256	-2500,044	-76,214	1,059	0,943	7,213	4,912	0,520	7,020	16,362	41,244	25,534	23,585	23,911	0,992	8,814	109,623	999,959	-25,008	1,703	1,658	NaN	0,669	0,406	0,000
10:01:13,563	20,269	23,720	23,673	-24,954	23,445	-0,001	24,801	23,853	22,691	23,125	22,912	-24,952	23,096	23,845	23,196	23,147	15,195	17,060	1,009	-0,048	1,058	-5,015	-3,988	0,056	-4,990	8,511	1,388	1,682	1,133	1,317	1,135	1,080	1,114	1,111	-15000,558	-2499,967	-66,849	1,045	0,878	7,216	4,861	0,528	6,986	16,311	41,271	25,598	23,507	23,770	1,027	9,030	110,880	1005,761	-25,003	1,704	1,650	NaN	0,671	0,403	24,281
10:01:14,047	20,298	23,700	23,664	-24,967	23,464	-0,001	24,903	23,812	22,740	23,170	22,914	-24,936	23,081	23,845	23,181	23,122	15,188	17,093	0,999	-0,042	1,058	-5,020	-3,991	-0,040	-4,994	8,502	1,401	1,673	1,121	1,303	1,119	1,080	1,115	1,143	-15000,662	-2499,610	-74,844	1,017	0,796	7,210	4,859	0,527	6,987	16,333	41,249	25,627	23,549	23,865	0,981	8,980	109,979	998,922	-25,007	1,702	1,650	NaN	0,668	0,405	24,797
10:01:14,532	20,282	23,718	23,635	-24,973	23,543	-0,001	24,824	23,842	22,730	23,166	23,000	-24,885	23,071	23,854	23,239	23,149	15,164	17,077	1,002	-0,046	1,057	-5,016	-3,990	-0,008	-4,995	8,506	1,410	1,659	1,130	1,308	1,108	1,083	1,110	1,136	-15001,359	-2500,036	-77,040	1,057	0,948	7,191	4,888	0,539	6,987	16,350	41,231	25,588	23,685	23,808	0,912	8,984	109,898	1002,807	-25,012	1,698	1,650	NaN	0,672	0,405	25,266
10:01:15,016	20,324	23,703	23,711	-24,948	23,423	-0,001	24,946	23,836	22,719	23,163	22,908	-24,960	23,076	23,822	23,226	23,128	15,194	17,107	1,008	-0,054	1,056	-5,017	-3,992	0,023	-4,989	8,497	1,394	1,674	1,122	1,298	1,123	1,073	1,104	1,131	-15000,249	-2499,760	-74,965	1,054	0,846	7,184	4,893	0,528	6,995	16,295	41,218	25,561	23,433	23,685	0,998	8,902	109,689	996,448	-25,011	1,696	1,652	NaN	0,669	0,405	25,766
10:01:15,516	20,256	23,734	23,665	-24,897	23,461	-0,001	24,800	23,825	22,708	23,225	22,886	-24,979	23,066	23,838	23,211	23,060	15,267	17,053	1,003	-0,039	1,061	-5,016	-3,993	0,045	-4,993	8,499	1,391	1,679	1,124	1,302	1,118	1,081	1,108	1,126	-15001,765	-2499,650	-72,275	1,024	0,983	7,180	4,885	0,513	6,986	16,326	41,238	25,579	23,488	23,810	0,910	8,996	110,724	998,957	-25,018	1,695	1,649	NaN	0,669	0,402	26,235
10:01:16,032	20,273	23,712	23,695	-24,952	23,412	-0,001	24,915	23,828	22,743	23,141	22,877	-24,926	23,094	23,866	23,257	23,135	15,171	17,088	1,008	-0,051	1,062	-5,017	-3,994	-0,029	-4,994	8,507	1,390	1,687	1,127	1,294	1,128	1,073	1,123	1,125	-15001,481	-2500,121	-69,945	1,032	0,972	7,218	4,859	0,508	6,992	16,302	41,190	25,485	23,613	23,992	0,996	9,007	109,426	1003,063	-25,008	1,704	1,651	NaN	0,668	0,405	26,719
10:01:16,453	20,264	23,675	23,679	-24,938	23,290	-0,001	24,894	23,816	22,681	23,166	22,869	-24,918	23,048	23,757	23,260	23,148	15,190	17,067	1,005	-0,061	1,054	-5,015	-3,991	-0,021	-4,993	8,487	1,401	1,665	1,137	1,291	1,125	1,077	1,113	1,125	-15003,184	-2499,882	-66,395	1,048	0,801	7,192	4,888	0,515	6,999	16,375	41,332	25,481	23,516	23,915	1,038	8,987	110,419	1004,260	-25,012	1,698	1,653	NaN	0,667	0,403	27,250
10:01:16,969	20,241	23,733	23,590	-24,982	23,522	-0,001	24,932	23,758	22,726	23,146	22,919	-24,918	23,027	23,845	23,216	23,095	15,178	17,060	1,013	-0,040	1,061	-5,016	-3,991	-0,128	-4,991	8,501	1,404	1,658	1,118	1,313	1,123	1,079	1,131	1,130	-15001,376	-2499,586	-59,287	1,057	0,918	7,183	4,852	0,499	6,982	16,340	41,226	25,561	23,432	23,756	0,997	9,009	110,639	1004,847	-25,008	1,696	1,648	NaN	0,674	0,409	27,672
10:01:17,469	20,257	23,726	23,607	-24,973	23,531	-0,001	24,994	23,826	22,699	23,171	22,898	-24,995	22,990	23,837	23,220	23,139	15,160	17,132	1,008	-0,053	1,063	-5,018	-3,994	0,052	-4,992	8,490	1,398	1,682	1,115	1,290	1,122	1,075	1,096	1,129	-15002,259	-2499,622	-66,638	1,063	0,971	7,153	4,942	0,505	7,000	16,307	41,245	25,601	23,582	23,738	0,997	9,015	110,572	992,131	-25,018	1,689	1,653	NaN	0,667	0,408	28,188
10:01:17,969	20,314	23,752	23,673	-24,946	23,467	-0,001	24,769	23,810	22,691	23,111	22,928	-24,923	23,070	23,809	23,182	23,128	15,162	17,110	1,013	-0,047	1,063	-5,017	-3,993	0,029	-4,991	8,501	1,401	1,675	1,125	1,302	1,140	1,088	1,108	1,132	-15000,128	-2499,456	-67,533	1,061	0,945	7,131	4,918	0,526	6,994	16,263	41,185	25,545	23,471	23,779	0,856	8,956	110,140	1000,412	-25,015	1,684	1,651	NaN	0,675	0,408	28,688
10:01:18,453	20,322	23,727	23,654	-24,977	23,392	-0,001	24,904	23,791	22,719	23,074	22,899	-24,858	23,027	23,798	23,192	23,091	15,174	17,075	1,017	-0,045	1,056	-5,017	-3,991	-0,032	-4,991	8,505	1,390	1,670	1,125	1,306	1,115	1,081	1,106	1,140	-15002,762	-2498,187	-66,589	1,037	0,950	7,171	4,933	0,524	6,988	16,355	41,301	25,522	23,676	23,847	0,928	8,914	110,436	994,718	-25,010	1,693	1,650	NaN	0,670	0,407	29,188
10:01:18,986	20,311	23,701	23,662	-24,941	23,479	-0,001	24,979	23,839	22,696	23,113	22,905	-24,968	23,032	23,822	23,242	23,124	15,218	17,085	1,005	-0,045	1,069	-5,016	-3,994	0,006	-4,992	8,501	1,420	1,688	1,123	1,295	1,135	1,076	1,112	1,136	-15001,084	-2499,699	-74,204	1,026	0,946	7,181	4,925	0,520	6,991	16,292	41,266	25,596	23,519	23,798	1,006	8,980	109,373	1001,314	-25,005	1,695	1,651	NaN	0,673	0,405	29,672
10:01:19,453	20,278	23,793	23,669	-24,968	23,456	-0,001	24,885	23,801	22,673	23,106	22,908	-24,929	23,104	23,804	23,218	23,134	15,194	17,081	1,008	-0,049	1,059	-5,015	-3,989	0,001	-4,992	8,496	1,389	1,674	1,118	1,300	1,125	1,076	1,119	1,116	-15001,635	-2499,667	-64,555	1,044	0,830	7,208	4,911	0,512	6,989	16,351	41,231	25,558	23,476	23,953	0,972	9,019	110,311	1000,005	-25,008	1,702	1,650	NaN	0,671	0,403	30,188
10:01:19,969	20,278	23,773	23,659	-24,934	23,522	-0,001	24,832	23,847	22,693	23,100	22,912	-24,890	23,099	23,845	23,156	23,087	15,178	17,109	1,009	-0,040	1,065	-5,017	-3,990	-0,058	-4,994	8,506	1,395	1,675	1,119	1,292	1,122	1,070	1,129	1,150	-14998,288	-2499,861	-61,734	1,011	1,026	7,234	4,883	0,517	6,992	16,339	41,305	25,558	23,625	23,787	0,984	9,008	109,375	1003,750	-25,018	1,708	1,651	NaN	0,676	0,403	30,672
10:01:20,486	20,302	23,704	23,662	-24,958	23,523	-0,001	24,923	23,807	22,719	23,129	22,923	-24,948	23,041	23,840	23,155	23,198	15,207	17,049	1,008	-0,052	1,054	-5,017	-3,992	-0,026	-4,997	8,502	1,395	1,673	1,115	1,300	1,112	1,089	1,131	1,134	-15002,421	-2500,234	-67,319	1,068	1,220	7,228	4,887	0,511	6,992	16,349	41,230	25,528	23,597	23,831	1,050	8,942	110,005	999,240	-25,010	1,707	1,651	NaN	0,672	0,406	31,203
10:01:21,000	20,271	23,752	23,619	-24,991	23,494	-0,001	24,911	23,826	22,706	23,077	22,904	-24,953	23,104	23,824	23,183	23,099	15,133	17,095	0,999	-0,034	1,056	-5,014	-3,991	0,023	-4,992	8,508	1,391	1,667	1,126	1,294	1,123	1,079	1,112	1,134	-15000,792	-2499,537	-73,020	1,066	0,939	7,216	4,934	0,520	6,995	16,393	41,285	25,587	23,539	23,834	1,058	8,982	110,650	1004,586	-25,008	1,704	1,652	NaN	0,673	0,408	31,703
10:01:21,486	20,261	23,717	23,660	-24,949	23,432	-0,001	24,813	23,807	22,730	23,060	22,976	-24,918	23,099	23,842	23,128	23,140	15,242	17,102	1,002	-0,051	1,052	-5,017	-3,992	0,034	-4,991	8,493	1,378	1,674	1,116	1,294	1,123	1,080	1,105	1,133	-15001,691	-2499,663	-73,195	0,999	0,858	7,171	4,951	0,505	6,995	16,281	41,149	25,508	23,555	23,748	0,993	9,008	110,529	999,399	-24,992	1,693	1,652	NaN	0,670	0,408	32,219
10:01:21,969	20,252	23,702	23,659	-24,925	23,477	-0,001	24,880	23,878	22,665	23,090	22,939	-24,931	23,015	23,780	23,138	23,138	15,167	17,060	1,006	-0,049	1,060	-5,015	-3,992	0,010	-4,989	8,497	1,405	1,683	1,121	1,312	1,111	1,088	1,118	1,129	-15005,623	-2498,832	-66,103	1,034	1,065	7,160	4,935	0,516	6,998	16,308	41,214	25,540	23,486	23,809	0,963	8,979	110,576	1002,751	-25,009	1,691	1,652	NaN	0,671	0,408	32,703
10:01:22,486	20,261	23,719	23,657	-24,950	23,436	-0,001	24,900	23,824	22,637	23,142	22,974	-24,929	23,040	23,822	23,095	23,134	15,157	17,102	1,011	-0,049	1,061	-5,016	-3,994	0,004	-4,996	8,497	1,393	1,676	1,118	1,287	1,124	1,068	1,113	1,117	-15002,559	-2499,452	-58,606	1,045	0,948	7,180	4,943	0,527	6,997	16,355	41,301	25,565	23,650	23,838	1,000	8,901	109,464	1001,958	-25,011	1,695	1,652	NaN	0,667	0,408	33,188
10:01:22,986	20,264	23,761	23,672	-24,945	23,519	-0,001	24,912	23,783	22,628	23,081	22,914	-24,946	23,098	23,839	23,068	23,125	15,180	17,081	1,007	-0,059	1,061	-5,016	-3,989	-0,041	-4,992	8,506	1,397	1,672	1,112	1,307	1,114	1,067	1,116	1,124	-15001,311	-2499,140	-66,820	1,056	0,986	7,154	4,925	0,527	6,995	16,271	41,244	25,579	23,515	23,887	1,061	9,051	110,423	1004,777	-25,004	1,689	1,652	NaN	0,671	0,409	33,703
10:01:23,486	20,295	23,719	23,649	-24,955	23,560	-0,001	24,919	23,852	22,635	23,099	23,028	-24,925	23,091	23,857	23,142	23,125	15,180	17,133	1,009	-0,032	1,061	-5,016	-3,993	-0,010	-4,996	8,515	1,392	1,678	1,122	1,302	1,135	1,076	1,106	1,127	-15001,740	-2499,565	-65,264	1,044	0,965	7,164	4,956	0,528	6,995	16,364	41,217	25,590	23,509	23,895	1,001	8,935	109,977	1000,528	-25,007	1,692	1,652	NaN	0,670	0,407	34,203
10:01:23,986	20,332	23,731	23,649	-24,922	23,538	-0,001	24,968	23,814	22,648	23,100	22,938	-24,957	23,091	23,840	23,114	23,138	15,228	17,109	1,017	-0,057	1,063	-5,016	-3,992	-0,019	-4,992	8,505	1,405	1,681	1,119	1,285	1,117	1,097	1,118	1,119	-15001,659	-2499,991	-65,078	1,013	0,974	7,185	4,925	0,510	6,993	16,367	41,268	25,556	23,561	23,969	1,014	8,962	110,134	1003,209	-25,010	1,697	1,651	NaN	0,675	0,404	34,703
10:01:24,500	20,271	23,728	23,624	-24,956	23,636	-0,001	24,880	23,827	22,672	23,146	22,935	-24,902	23,091	23,872	23,138	23,158	15,198	17,106	1,006	-0,047	1,053	-5,016	-3,991	0,028	-4,991	8,501	1,391	1,663	1,123	1,291	1,127	1,100	1,138	1,123	-15000,728	-2499,436	-71,699	1,047	0,889	7,197	4,871	0,506	6,985	16,334	41,245	25,533	23,537	23,686	0,997	8,975	111,045	998,711	-25,007	1,699	1,649	NaN	0,666	0,407	35,203
10:01:25,032	20,306	23,737	23,640	-24,957	23,543	-0,001	24,805	23,814	22,699	23,071	22,946	-24,939	23,071	23,827	23,067	23,149	15,215	17,046	1,007	-0,048	1,062	-5,017	-3,991	-0,015	-4,989	8,503	1,399	1,676	1,124	1,303	1,116	1,083	1,125	1,123	-14999,504	-2499,464	-61,986	1,044	0,874	7,146	4,902	0,523	7,002	16,389	41,301	25,539	23,608	23,887	0,979	8,952	110,113	1005,410	-25,009	1,687	1,653	NaN	0,673	0,406	35,719
10:01:25,500	20,284	23,753	23,656	-24,943	23,439	-0,001	24,851	23,793	22,686	23,078	22,971	-24,957	23,093	23,874	23,113	23,144	15,141	17,069	0,999	-0,048	1,055	-5,018	-3,994	-0,046	-4,992	8,490	1,399	1,688	1,127	1,302	1,133	1,070	1,130	1,132	-15002,551	-2499,598	-54,343	1,056	0,975	7,148	4,884	0,522	6,995	16,336	41,210	25,544	23,539	23,785	1,003	8,972	110,118	996,276	-25,010	1,688	1,652	NaN	0,666	0,409	36,250
10:01:26,016	20,287	23,743	23,653	-24,951	23,527	-0,001	24,894	23,797	22,720	23,052	22,945	-24,939	23,071	23,870	23,098	23,140	15,217	17,073	1,009	-0,054	1,070	-5,017	-3,990	-0,017	-4,993	8,484	1,405	1,670	1,132	1,289	1,116	1,088	1,099	1,121	-15001,651	-2499,719	-56,859	1,043	0,987	7,155	4,950	0,516	6,979	16,297	41,199	25,529	23,612	23,830	1,104	9,009	110,639	1003,397	-25,011	1,689	1,648	NaN	0,673	0,403	36,719
10:01:26,516	20,280	23,752	23,659	-24,938	23,470	-0,001	24,902	23,812	22,708	23,088	22,939	-24,931	23,088	23,809	23,112	23,159	15,213	17,082	1,005	-0,044	1,067	-5,017	-3,989	0,003	-4,992	8,496	1,393	1,679	1,115	1,291	1,126	1,066	1,128	1,121	-15002,162	-2499,452	-66,464	1,035	0,857	7,211	4,872	0,508	6,994	16,366	41,261	25,580	23,537	23,973	0,997	8,984	109,926	998,579	-25,009	1,703	1,651	NaN	0,668	0,407	37,235
10:01:27,078	20,260	23,742	23,625	-24,974	23,474	-0,001	24,970	23,775	22,702	23,091	22,937	-24,917	23,049	23,833	23,116	23,126	15,229	17,084	1,005	-0,052	1,066	-5,015	-3,991	-0,125	-4,991	8,501	1,393	1,676	1,137	1,289	1,113	1,071	1,114	1,123	-15003,912	-2500,137	-64,583	1,050	0,944	7,174	4,914	0,505	6,996	16,394	41,326	25,595	23,531	23,971	1,000	8,975	109,329	1003,486	-25,017	1,694	1,652	NaN	0,672	0,408	37,735
10:01:27,625	20,290	23,699	23,589	-24,935	23,513	-0,001	24,915	23,810	22,671	23,058	22,940	-24,939	23,075	23,827	23,061	23,131	15,167	17,078	1,019	-0,044	1,062	-5,015	-3,988	-0,086	-4,994	8,499	1,400	1,680	1,112	1,303	1,132	1,078	1,095	1,116	-15001,108	-2499,140	-66,050	1,040	0,902	7,175	4,953	0,512	6,986	16,328	41,263	25,569	23,457	23,892	1,004	9,005	109,660	998,332	-25,011	1,694	1,649	NaN	0,670	0,404	38,313
10:01:28,125	20,257	23,709	23,540	-24,933	23,567	-0,001	24,888	23,837	22,664	23,036	22,954	-24,949	23,034	23,813	23,091	23,175	15,218	17,086	1,005	-0,037	1,051	-5,014	-3,992	0,012	-4,991	8,510	1,412	1,655	1,117	1,303	1,143	1,074	1,124	1,133	-15001,020	-2499,010	-67,537	1,044	0,966	7,193	4,884	0,530	6,994	16,393	41,244	25,566	23,513	23,873	0,938	8,988	110,104	1003,635	-25,009	1,698	1,651	NaN	0,670	0,407	38,828
10:01:28,611	20,295	23,723	23,616	-24,957	23,517	-0,001	25,011	23,806	22,646	23,004	22,918	-24,913	23,096	23,818	23,108	23,115	15,175	17,111	0,996	-0,047	1,057	-5,017	-3,989	-0,007	-4,994	8,493	1,396	1,659	1,120	1,299	1,121	1,067	1,113	1,124	-15001,943	-2500,761	-65,896	1,040	0,969	7,141	4,908	0,520	6,990	16,324	41,245	25,558	23,592	23,959	0,899	8,939	110,614	998,102	-25,010	1,686	1,651	NaN	0,668	0,406	39,344
10:01:29,111	20,258	23,737	23,577	-24,993	23,450	-0,001	24,917	23,797	22,656	23,063	22,972	-24,931	23,081	23,808	23,085	23,106	15,177	17,105	1,002	-0,064	1,060	-5,017	-3,989	-0,107	-4,991	8,491	1,400	1,655	1,140	1,290	1,123	1,100	1,118	1,135	-15001,044	-2499,509	-47,960	1,078	0,874	7,159	4,889	0,534	6,998	16,354	41,322	25,537	23,426	24,027	0,999	8,968	110,010	1002,171	-25,021	1,690	1,652	NaN	0,672	0,404	39,828
10:01:29,578	20,289	23,726	23,578	-24,929	23,597	-0,001	24,876	23,804	22,613	23,060	22,893	-24,921	23,080	23,891	23,081	23,133	15,170	17,063	0,997	-0,033	1,061	-5,017	-3,991	0,033	-4,993	8,496	1,403	1,678	1,118	1,299	1,134	1,056	1,125	1,134	-14999,310	-2498,925	-66,245	1,040	0,937	7,195	4,875	0,537	6,988	16,319	41,259	25,545	23,652	23,996	0,980	9,014	109,870	999,442	-25,008	1,699	1,650	NaN	0,670	0,406	40,328
10:01:30,063	20,271	23,748	23,567	-24,940	23,524	-0,001	24,881	23,821	22,681	23,054	22,951	-24,919	23,071	23,841	23,104	23,202	15,205	17,060	1,001	-0,044	1,062	-5,015	-3,992	-0,033	-4,994	8,516	1,392	1,680	1,125	1,306	1,117	1,088	1,105	1,152	-15002,462	-2499,634	-58,355	1,034	0,970	7,213	4,924	0,540	7,001	16,339	41,254	25,536	23,457	24,032	1,013	9,015	110,793	1002,993	-25,012	1,703	1,653	NaN	0,672	0,405	40,813
10:01:30,532	20,237	23,719	23,557	-24,945	23,462	-0,001	24,943	23,817	22,616	23,055	22,908	-24,895	23,082	23,870	23,061	23,106	15,197	17,132	0,991	-0,047	1,067	-5,016	-3,993	0,021	-4,991	8,510	1,399	1,665	1,129	1,309	1,115	1,086	1,118	1,124	-15003,831	-2499,825	-75,091	1,056	0,950	7,189	4,897	0,524	6,989	16,315	41,266	25,577	23,508	23,945	0,882	9,005	110,614	997,407	-25,006	1,697	1,650	NaN	0,665	0,404	41,281
10:01:31,032	20,288	23,765	23,557	-24,945	23,592	-0,001	24,832	23,752	22,642	23,041	22,924	-24,934	23,059	23,849	23,072	23,111	15,187	17,076	1,001	-0,032	1,068	-5,016	-3,990	-0,033	-4,993	8,508	1,405	1,688	1,128	1,299	1,140	1,086	1,144	1,130	-14998,418	-2499,833	-60,065	1,047	0,984	7,140	4,830	0,531	6,980	16,386	41,273	25,586	23,556	23,913	0,986	8,984	109,408	1002,627	-25,009	1,686	1,648	NaN	0,664	0,408	41,766
10:01:31,532	20,233	23,734	23,610	-24,990	23,498	-0,001	24,953	23,825	22,646	23,047	22,926	-24,882	23,078	23,812	23,122	23,124	15,195	17,081	1,002	-0,043	1,063	-5,017	-3,989	0,040	-4,994	8,503	1,401	1,673	1,111	1,297	1,133	1,077	1,114	1,137	-15004,812	-2498,361	-67,015	1,049	0,830	7,114	4,900	0,518	6,997	16,438	41,230	25,523	23,507	23,884	0,972	8,972	110,428	1004,171	-25,009	1,680	1,652	NaN	0,669	0,405	42,250
10:01:32,016	20,302	23,787	23,581	-24,955	23,623	-0,001	24,928	23,778	22,600	23,063	22,944	-24,911	23,049	23,848	23,127	23,128	15,192	17,077	1,002	-0,040	1,060	-5,015	-3,991	-0,010	-4,991	8,510	1,389	1,665	1,132	1,301	1,120	1,068	1,123	1,114	-15002,892	-2499,290	-64,924	1,033	1,054	7,174	4,878	0,531	6,995	16,354	41,197	25,590	23,298	23,924	1,044	8,941	109,829	1002,430	-25,009	1,694	1,652	NaN	0,669	0,405	42,735
10:01:32,532	20,305	23,744	23,578	-24,930	23,312	-0,001	24,866	23,799	22,624	23,066	22,945	-24,934	23,117	23,839	23,112	23,079	15,219	16,999	1,012	-0,048	1,066	-5,017	-3,997	-0,048	-4,991	8,501	1,397	1,661	1,124	1,292	1,137	1,080	1,118	1,132	-15001,838	-2500,174	-58,914	1,053	0,960	7,194	4,898	0,521	6,998	16,354	41,229	25,521	23,636	23,894	1,015	9,001	110,541	1002,443	-25,006	1,699	1,652	NaN	0,676	0,405	43,235
10:01:33,032	20,267	23,752	23,542	-24,929	23,563	-0,001	24,883	23,825	22,636	23,041	22,968	-24,876	23,072	23,849	23,129	23,079	15,229	17,068	1,009	-0,039	1,066	-5,017	-3,990	-0,027	-4,993	8,500	1,389	1,675	1,110	1,294	1,125	1,079	1,116	1,127	-14999,941	-2499,346	-56,227	1,047	0,938	7,196	4,908	0,498	6,994	16,284	41,256	25,540	23,522	24,113	1,076	9,004	111,123	993,592	-25,014	1,699	1,651	NaN	0,671	0,405	43,750
10:01:33,422	20,284	23,744	23,557	-24,937	23,623	-0,001	24,869	23,756	22,613	23,054	22,917	-24,929	23,089	23,829	23,143	23,082	15,148	17,056	0,999	-0,060	1,061	-5,018	-3,988	0,006	-4,993	8,496	1,399	1,664	1,135	1,303	1,153	1,078	1,116	1,103	-15003,880	-2500,311	-80,388	1,037	0,924	7,201	4,908	0,497	6,995	16,324	41,214	25,553	23,530	23,860	0,992	8,986	110,451	1001,215	-25,012	1,700	1,652	NaN	0,678	0,406	44,250
10:01:33,907	20,306	23,720	23,586	-24,958	23,523	-0,001	24,937	23,786	22,662	23,065	22,974	-24,900	23,090	23,811	23,193	23,076	15,169	17,040	1,003	-0,049	1,062	-5,018	-3,991	-0,057	-4,992	8,503	1,386	1,672	1,122	1,303	1,114	1,072	1,109	1,118	-15000,711	-2499,338	-73,697	1,054	1,128	7,222	4,926	0,513	6,996	16,318	41,269	25,632	23,388	23,922	0,993	8,937	110,027	993,643	-25,005	1,705	1,652	NaN	0,671	0,404	44,656
10:01:34,391	20,296	23,755	23,565	-24,981	23,508	-0,001	24,780	23,762	22,623	23,074	22,967	-24,929	23,091	23,863	23,180	23,057	15,223	17,094	1,003	-0,037	1,061	-5,016	-3,986	0,041	-4,993	8,506	1,400	1,670	1,122	1,301	1,136	1,077	1,112	1,120	-15001,862	-2499,934	-72,331	1,040	0,939	7,251	4,918	0,520	6,992	16,329	41,333	25,607	23,517	23,938	0,875	8,957	109,993	1006,057	-25,007	1,712	1,651	NaN	0,674	0,404	45,125
10:01:34,922	20,299	23,740	23,597	-24,955	23,487	-0,001	24,916	23,839	22,635	23,021	22,921	-24,913	23,054	23,861	23,202	23,138	15,167	17,070	1,008	-0,048	1,060	-5,017	-3,989	-0,033	-4,994	8,504	1,393	1,676	1,113	1,299	1,118	1,077	1,112	1,142	-15002,640	-2500,247	-70,402	1,020	0,884	7,232	4,908	0,523	6,993	16,315	41,234	25,591	23,589	23,979	0,935	8,981	109,868	1000,056	-25,009	1,708	1,651	NaN	0,669	0,407	45,610
10:01:35,407	20,281	23,775	23,594	-24,965	23,505	-0,001	24,941	23,804	22,624	23,076	22,967	-24,936	23,076	23,872	23,201	23,188	15,223	17,074	1,012	-0,059	1,057	-5,018	-3,992	0,073	-4,994	8,497	1,389	1,674	1,129	1,297	1,128	1,082	1,112	1,126	-15002,486	-2500,255	-65,746	1,036	0,913	7,176	4,920	0,523	6,988	16,369	41,172	25,612	23,514	23,845	0,947	8,975	110,159	1003,713	-25,007	1,694	1,650	NaN	0,668	0,407	46,141
10:01:35,922	20,286	23,739	23,552	-24,935	23,599	-0,001	24,925	23,786	22,604	23,064	22,933	-24,931	23,070	23,830	23,233	23,117	15,210	17,129	1,003	-0,050	1,063	-5,017	-3,994	-0,008	-4,991	8,504	1,385	1,679	1,113	1,307	1,124	1,070	1,118	1,126	-15000,541	-2499,874	-69,896	1,046	0,984	7,152	4,911	0,516	6,995	16,376	41,282	25,612	23,451	23,925	0,997	8,994	108,908	1002,810	-25,016	1,689	1,652	NaN	0,667	0,407	46,641
10:01:36,391	20,301	23,821	23,550	-24,943	23,614	-0,001	24,961	23,803	22,633	23,064	22,994	-24,928	23,072	23,830	23,218	23,152	15,171	17,098	1,015	-0,045	1,061	-5,018	-3,990	-0,045	-4,993	8,501	1,404	1,674	1,115	1,305	1,119	1,076	1,114	1,134	-15001,052	-2498,033	-56,754	1,047	1,085	7,168	4,922	0,522	6,996	16,284	41,268	25,609	23,498	24,096	0,969	8,982	110,281	1005,294	-25,006	1,692	1,652	NaN	0,674	0,407	47,141
10:01:36,907	20,255	23,792	23,584	-24,960	23,520	-0,001	24,944	23,784	22,624	23,031	22,945	-24,873	23,100	23,856	23,204	23,082	15,175	17,107	1,017	-0,053	1,058	-5,019	-3,995	-0,010	-4,989	8,493	1,388	1,674	1,117	1,297	1,134	1,067	1,108	1,140	-15001,278	-2499,160	-63,566	1,052	0,906	7,206	4,938	0,522	7,000	16,343	41,217	25,552	23,681	23,897	1,105	8,952	108,801	998,690	-25,010	1,701	1,653	NaN	0,670	0,405	47,610
10:01:37,391	20,274	23,813	23,611	-24,963	23,561	-0,001	24,884	23,770	22,628	23,034	22,976	-24,887	23,056	23,885	23,156	23,067	15,198	17,117	0,996	-0,068	1,060	-5,017	-3,986	-0,036	-4,992	8,502	1,384	1,672	1,120	1,311	1,131	1,076	1,112	1,131	-15001,546	-2499,371	-57,548	1,056	0,891	7,217	4,912	0,511	6,997	16,365	41,275	25,577	23,738	23,955	1,065	8,966	110,003	1004,462	-25,008	1,704	1,652	NaN	0,673	0,408	48,125
10:01:37,907	20,318	23,764	23,591	-24,975	23,540	-0,001	24,930	23,794	22,650	23,085	22,976	-24,911	23,055	23,831	23,118	23,073	15,210	17,096	1,009	-0,053	1,059	-5,016	-3,993	-0,111	-4,993	8,497	1,395	1,679	1,123	1,310	1,126	1,096	1,101	1,135	-15001,287	-2498,953	-65,110	1,039	0,901	7,184	4,954	0,522	6,995	16,303	41,285	25,546	23,473	23,977	1,033	8,888	108,858	999,358	-25,010	1,696	1,652	NaN	0,669	0,407	48,625
10:01:38,391	20,276	23,753	23,645	-24,950	23,601	-0,001	24,872	23,801	22,624	23,040	22,951	-24,927	23,103	23,864	23,090	23,118	15,163	17,059	1,011	-0,052	1,063	-5,017	-3,994	-0,010	-4,991	8,498	1,410	1,666	1,128	1,294	1,124	1,085	1,110	1,131	-15001,603	-2499,432	-64,065	1,033	0,993	7,169	4,926	0,510	6,998	16,362	41,333	25,548	23,604	24,022	1,005	8,990	110,511	1002,613	-25,011	1,693	1,652	NaN	0,673	0,408	49,125
