26.01.2022	Weißöl/LuftZeit	TIT-01b	TIT-02a	TIT-02b	TIT-03a	TIT-03b	TIT-04a	TIT-04b	TIT-05	TIT-06	TIT-07	TIT-08	TIT-11	TIT-13	TIT-14	TIT-15	TIT-16	TITC-1	TITC-2	PIT-01	PIT-02	PIT-03a	leer	PIT-04a E+H abs	PIT-04b	PIT-04c	PIT-05	PIT-06	PIT-07	PIT-08	PIT-09	PIT-10	PIT-11	PIT-13	PIT-14	PDI-04 [Pa] 	leer	PDI-01 [Pa]	PIT-03b [Pa]	FIT-001[m³/h]	FIT-002 [m³/h]	FIT-003 [m³/h]	FIT-004 [m³/h]	FIT-005 [m³/h]	LIT-001	LIT-002	LIT-004	TMMP-1	TMMP-2	PMMP-1	PMMP-2	M(MPP)	n(MPP)	LIT(MPP)	M_dot (FIT002) [kg/s]	M_dot (FIT005) [kg/s]	eta_th	eta_vol	alpha	Vestrichene Zeit09:30:08,500	20,274	23,638	23,511	-24,933	23,209	-0,001	24,785	23,664	22,530	23,051	23,257	-24,905	23,042	23,666	23,055	23,109	15,238	17,472	1,002	-0,055	1,009	-5,019	-3,993	0,081	-4,993	8,426	1,062	1,703	1,062	1,278	1,067	1,024	1,068	1,067	-15001,368	-2498,994	-63,412	0,968	0,914	9,895	0,000	0,027	9,661	16,548	41,521	23,465	23,403	23,538	1,034	8,973	112,647	1004,386	-25,010	2,336	2,281	NaN	0,542	0,000	0,000
09:30:09,000	20,272	23,611	23,493	-24,980	23,101	-0,001	24,651	23,633	22,545	23,055	23,288	-24,906	23,064	23,617	23,033	23,038	15,281	17,503	0,995	-0,054	1,007	-5,017	-3,998	-0,006	-4,993	8,437	1,052	1,692	1,070	1,276	1,071	1,025	1,070	1,075	-15001,473	-2499,464	-63,201	0,956	0,959	9,871	0,000	0,021	9,651	16,519	41,496	23,440	23,378	23,617	1,068	9,027	112,725	999,770	-25,015	2,331	2,279	NaN	0,539	0,000	0,468
09:30:09,486	20,216	23,600	23,496	-24,925	23,139	-0,001	24,746	23,658	22,499	23,057	23,285	-24,943	23,028	23,645	23,059	23,133	15,239	17,451	0,998	-0,048	1,007	-5,016	-3,991	0,013	-4,991	8,444	1,069	1,720	1,067	1,280	1,066	1,028	1,078	1,057	-15002,146	-2498,572	-57,650	0,962	0,948	9,875	0,000	0,018	9,640	16,538	41,524	23,437	23,365	23,795	1,031	9,032	112,716	1005,674	-25,009	2,332	2,276	NaN	0,542	0,000	0,984
09:30:10,032	20,225	23,705	23,478	-24,973	23,064	-0,001	24,653	23,643	22,479	23,071	23,260	-24,957	23,057	23,630	23,051	23,092	15,249	17,496	1,003	-0,070	1,008	-5,017	-3,994	-0,033	-4,992	8,434	1,060	1,713	1,071	1,284	1,064	1,017	1,076	1,090	-15000,266	-2499,894	-65,219	0,952	1,119	9,870	0,000	0,021	9,627	16,588	41,553	23,389	23,344	23,659	1,013	9,091	112,877	999,237	-25,016	2,330	2,273	NaN	0,539	0,000	1,468
09:30:10,547	20,279	23,627	23,503	-24,995	23,117	-0,001	24,726	23,629	22,528	23,024	23,249	-24,926	23,064	23,681	23,052	23,048	15,238	17,408	0,997	-0,045	1,007	-5,018	-3,990	0,006	-4,994	8,442	1,069	1,709	1,067	1,292	1,070	1,020	1,073	1,066	-14999,738	-2499,736	-56,564	0,961	1,032	9,864	0,000	0,019	9,614	16,550	41,521	23,471	23,254	23,564	1,031	8,986	112,613	1004,976	-25,014	2,329	2,270	NaN	0,543	0,000	2,015
09:30:11,172	20,217	23,594	23,497	-24,940	23,161	-0,001	24,809	23,664	22,560	23,045	23,230	-24,961	23,069	23,636	23,034	23,072	15,213	17,458	0,998	-0,045	1,011	-5,017	-3,992	0,030	-4,987	8,445	1,061	1,712	1,070	1,269	1,067	1,023	1,077	1,084	-15001,133	-2500,425	-53,269	0,954	1,041	9,879	0,000	0,024	9,603	16,571	41,562	23,381	23,409	23,685	1,028	9,031	112,683	999,498	-25,013	2,333	2,267	NaN	0,541	0,000	2,640
09:30:11,657	20,240	23,603	23,510	-24,973	23,271	-0,001	24,756	23,674	22,487	23,051	23,238	-24,920	23,064	23,631	23,046	23,024	15,253	17,501	0,996	-0,066	1,011	-5,017	-3,988	0,008	-4,992	8,437	1,070	1,723	1,063	1,266	1,078	1,019	1,087	1,052	-15001,610	-2499,618	-55,603	0,976	0,957	9,864	0,000	0,020	9,603	16,519	41,491	23,471	23,400	23,598	1,020	9,038	112,463	1002,193	-25,007	2,329	2,267	NaN	0,545	0,000	3,156
09:30:12,157	20,223	23,587	23,506	-24,896	23,108	-0,001	24,706	23,614	22,513	23,033	23,265	-24,949	23,064	23,671	23,052	22,985	15,214	17,471	1,007	-0,051	1,007	-5,016	-3,992	0,094	-4,995	8,439	1,059	1,719	1,071	1,295	1,059	1,022	1,079	1,087	-15001,295	-2498,710	-55,867	0,933	0,996	9,888	0,000	0,024	9,598	16,548	41,513	23,465	23,275	23,624	1,037	9,009	111,874	996,259	-25,007	2,335	2,266	NaN	0,539	0,000	3,640
09:30:12,625	20,290	23,603	23,505	-24,943	23,230	-0,001	24,731	23,637	22,493	23,024	23,205	-24,915	23,078	23,624	23,048	23,049	15,228	17,424	1,003	-0,038	1,007	-5,016	-3,988	-0,073	-4,995	8,435	1,063	1,711	1,070	1,276	1,064	1,022	1,095	1,068	-15001,465	-2500,060	-51,279	1,017	0,961	9,852	0,000	0,017	9,604	16,541	41,515	23,386	23,111	23,615	1,037	8,985	112,435	1004,017	-25,009	2,326	2,268	NaN	0,539	0,000	4,140
09:30:13,032	20,242	23,554	23,513	-24,946	23,136	-0,001	24,819	23,632	22,494	23,051	23,346	-24,921	23,057	23,618	23,088	23,117	15,222	17,520	0,997	-0,044	1,011	-5,015	-3,990	0,025	-4,992	8,447	1,055	1,730	1,068	1,280	1,063	1,031	1,075	1,086	-15000,371	-2499,849	-54,687	0,949	0,977	9,844	0,000	0,028	9,622	16,548	41,535	23,423	23,377	23,672	1,036	9,039	112,033	1002,778	-25,009	2,324	2,272	NaN	0,537	0,000	4,609
09:30:13,516	20,271	23,608	23,471	-24,942	23,198	-0,001	24,751	23,642	22,495	23,052	23,261	-24,949	23,073	23,674	23,026	23,058	15,202	17,462	1,007	-0,036	1,005	-5,017	-3,995	-0,012	-4,997	8,436	1,059	1,731	1,067	1,275	1,066	1,025	1,077	1,070	-15000,152	-2501,187	-57,621	0,958	0,939	9,827	0,000	0,024	9,611	16,526	41,523	23,438	23,465	23,630	0,947	9,015	112,750	1005,065	-25,007	2,320	2,269	NaN	0,541	0,000	5,015
